"Sample ID","Sentence ID","Tree","Parsed","Valid","Sentence"
181,0,0,1,1,"change the channel to channel 5"
185,0,0,1,1,"dispose of trash"
185,2,0,1,1,"dispose of can"
186,1,0,1,1,"turn off the tv and put away the xbox"
191,4,0,1,1,"dispose of trash in the trash can"
201,3,0,1,1,"put chips in bowl and serve"
203,0,0,1,1,"turn tv on to channel 5"
206,2,0,1,1,"dispose of trash"
211,1,0,1,1,"turn to channel 3"
217,1,0,1,1,"make sure all food is on the coffee table"
220,1,0,1,1,"then put the pot on the stove and turn on the stove"
220,5,0,1,1,"then turn off the microwave and remove the mug"
222,2,0,1,1,"dispose of trash"
223,1,0,1,1,"make sure the tv is off"
224,3,0,1,1,"also , put the beer , the coke and the bowl on the shelf"
226,1,0,1,1,"then turn of the tap"
227,1,0,1,1,"then , add chocolate syrup to the mug"
229,2,0,1,1,"then , put the pot on the stove and turn on the stove for two minutes"
233,2,0,1,1,"then add syrup to the mug"
246,0,0,1,1,"take the red cup and fill it with water at the sink"
252,1,0,1,1,"then get the mug with coffee in it and also place it by the plate with the ice cream and syrup"
260,1,0,1,1,"then turn on the tv and put a movie inside the xbox"
262,1,0,1,1,"put the game in"
263,0,0,1,1,"put away pillows , empty bowl , throw out drinks"
264,1,0,1,1,"then go to the counter and get the plate and put the egg on the plate"
268,1,0,1,1,"get spoon and plate , open ice cream , scoop and place on plate , close ice cream , replace in fridge"
280,2,0,1,1,"put on plate"
281,1,0,1,1,"make sure the tv is off"
282,3,0,1,1,"dispose of the chip bag"
283,1,0,1,1,"put the movie in"
288,1,0,1,1,"when boiling , place in the cup with instant ramen"
292,1,0,1,1,"take ice cream from freezer and scoop with spoon and put in mug with coffee"
293,0,0,1,1,"put the game in the xbox , take the chips and pour its contents in the bowl , arrange the couches around the tv , turn on the tv , and place the xbox controller on the table"
295,1,0,1,1,"then put it in the microwave and heat it up"
300,1,0,1,1,"put away the math book"
362,2,0,1,1,"put on a dvd player"
370,0,0,1,1,"grasp plate 1 and plate 2"
371,0,0,1,1,"turn on tv , change to channel 1"
373,3,0,1,1,"then grasp syrup and squeeze the bottle"
379,0,0,1,1,"grasp plate 1 and plate 2 and place in sink"
382,0,0,1,1,"turn on tv and turn to channel 4"
406,1,0,1,1,"then place it on the stove"
424,1,0,1,1,"then put syrup into the fridge"
436,5,0,1,1,"put glass and bowl on tray"
446,0,0,1,1,"on"
457,9,0,1,1,"and pour chips onto plate"
475,1,0,1,1,"put in cup"
476,7,0,1,1,"serve"
498,1,0,1,1,"put them away"
521,1,0,1,1,"then , wash the dishes"
528,2,0,1,1,"next , turn the television on"
533,1,0,1,1,"next , hook the xbox to the tv and turn it on"
539,1,0,1,1,"then , stack the dishes near the sink to dry"
545,0,0,1,1,"pick up empty dishes and pickup and put away things"
546,2,0,1,1,"put the ice cream back and take the syrup"
574,2,0,1,1,"put down xbox"
589,2,0,1,1,"put on the stove"
590,6,0,1,1,"put in microwave"
592,7,0,1,1,"put in microwave"
593,3,0,1,1,"put in microwave"
599,1,0,1,1,"put into microwave"
612,1,0,1,1,"then , take the syrup and squeeze over the cereal"
617,1,0,1,1,"put syrup on top"
619,1,0,1,1,"put pop corn in the microwave and serve"
622,1,0,1,1,"serve hot"
629,0,0,1,1,"put chips in a bowl and put music"
632,1,0,1,1,"put down ramen"
632,3,0,1,1,"put down plate"
633,1,0,1,1,"pick up remote 1"
633,2,0,1,1,"pick up controller 1"
633,5,0,1,1,"put down cd"
633,6,0,1,1,"put down object"
641,2,0,1,1,"put down coke"
643,1,0,1,1,"put down pillow"
643,5,0,1,1,"put down xbox"
645,1,0,1,1,"put down kettle on the burner"
646,1,0,1,1,"put down xbox"
646,4,0,1,1,"put down pillows on couch"
647,1,0,1,1,"put down the movie"
