814,1
815,1
816,1
817,1
818,1
819,1
820,1
821,1
822,1
823,1
824,0
825,1
826,1
827,0
828,0
829,0
830,1
831,1
832,1
833,0
834,0
835,0
836,1
837,1
838,1
839,1
840,1
841,1
842,1
843,1
844,1
845,0
846,1
847,1
848,1
849,1
850,1
851,0
852,1
853,1
854,0
855,1
856,1
857,1
858,1
859,1
860,1
861,1
862,0
863,1
864,0
865,1
866,0
867,0
868,1
869,1
870,1
871,1
872,1
873,1
874,1
875,1
876,1
877,1
878,1
879,1
880,1
881,0
882,1
883,1
884,0
885,0
886,1
887,0
888,1
889,0
890,1
891,1
892,0
893,1
894,1
895,1
896,0
897,1
898,0
899,1
900,0
901,1
902,1
903,0
904,0
905,0
906,1
907,1
908,0
909,0
910,0
911,0
912,0
913,0
914,0
915,1
916,0
917,1
918,0
919,1
920,1
921,0
922,1
923,1
924,1
925,1
926,0
927,1
928,0
929,1
930,1
931,0
932,1
933,1
934,0
935,1
936,1
937,1
938,1
939,1
940,0
941,1
942,1
943,1
944,1
945,1
946,1
947,1
948,1
949,1
950,1
951,1
952,1
953,1
954,1
955,1
956,1
957,1
958,1
959,1
960,1
961,1
962,1
963,1
964,1
965,1
966,1
967,1
968,1
969,1
970,0
971,1
972,1
973,0
974,0
975,1
976,0
977,0
978,1
979,0
980,0
981,0
982,1
983,1
984,1
985,1
986,1
987,1
988,1
989,1
990,1
991,1
992,1
993,0
994,1
995,1
996,0
997,1
998,0
999,1
1000,1
1001,1
1002,1
1003,0
1004,0
1005,0
1006,1
1007,0
1008,1
1009,0
1010,0
1011,1
1012,1
1013,1
1014,1
1015,1
1016,1
1017,1
1018,0
1019,0
1020,1
1021,0
1022,0
1023,0
1024,0
1025,1
1026,1
1027,1
1028,1
1029,1
1030,1
1031,0
1032,1
1033,1
1034,1
1035,0
1036,1
1037,1
1038,1
1039,0
1040,1
1041,1
1042,1
1043,1
1044,1
1045,1
1046,0
1047,1
1048,1
1049,1
1050,1
1051,1
1052,1
1053,1
1054,1
1055,0
1056,1
1057,1
1058,1
1059,1
1060,1
1061,0
1062,1
1063,1
1064,1
1065,1
1066,0
1067,1
1068,1
1069,1
1070,1
1071,1
1072,1
1073,1
1074,1
1075,1
1076,1
1077,1
1078,1
1079,1
1080,0
1081,1
1082,1
1083,1
1084,1
1085,1
1086,1
1087,0
1088,1
1089,0
1090,0
1091,1
1092,0
1093,1
1094,1
1095,1
1096,1
1097,1
1098,1
1099,1
1100,1
1101,1
1102,1
1103,1
1104,1
1105,0
1106,1
1107,1
1108,1
1109,1
1110,1
1111,1
1112,1
1113,0
1114,0
1115,0
1116,0
1117,1
1118,1
1119,1
1120,0
1121,0
1122,1
1123,1
1124,1
1125,1
1126,1
1127,0
1128,0
1129,0
1130,1
1131,1
1132,0
1133,1
1134,1
1135,1
1136,1
1137,1
1138,1
1139,1
1140,1
1141,0
1142,1
1143,0
1144,0
1145,0
1146,1
1147,1
1148,1
1149,0
1150,1
1151,1
1152,1
1153,1
1154,1
1155,0
1156,1
1157,1
1158,1
1159,1
1160,1
1161,1
1162,1
1163,1
1164,1
1165,1
1166,1
1167,1
1168,1
1169,1
1170,1
1171,1
1172,1
1173,1
1174,1
1175,0
1176,0
1177,1
1178,0
1179,1
1180,1
1181,1
1182,0
1183,1
1184,0
1185,1
1186,1
1187,1
1188,1
1189,1
1190,0
1191,1
1192,1
1193,1
1194,1
1195,1
1196,1
1197,1
1198,1
1199,0
1200,1
1201,1
1202,1
1203,1
1204,1
1205,0
1206,1
1207,1
1208,1
1209,1
1210,1
1211,1
1212,1
1213,1
1214,0
1215,0
1216,0
1217,1
1218,1
1219,1
1220,1
1221,1
1222,1
1223,1
1224,1
1225,1
1226,0
1227,1
1228,1
1229,1
1230,1
1231,0
1232,1
1233,1
1234,1
1235,1
1236,1
1237,1
1238,1
1239,1
1240,1
1241,1
1242,1
1243,1
1244,0
1245,1
1246,0
1247,1
1248,1
1249,1
1250,1
1251,1
1252,0
1253,1
1254,1
1255,1
1256,1
1257,0
1258,1
1259,1
1260,0
1261,1
1262,1
1263,1
1264,1
1265,0
1266,1
1267,1
1268,1
1269,1
1270,1
1271,1
1272,1
1273,0
1274,1
1275,1
1276,0
1277,1
1278,1
1279,0
1280,1
1281,1
1282,0
1283,1
1284,1
1285,1
1286,1
1287,1
1288,1
1289,1
1290,0
1291,1
1292,1
1293,0
1294,0
1295,0
1296,0
1297,0
1298,1
1299,1
1300,0
1301,1
1302,1
1303,0
1304,1
1305,1
1306,0
1307,1
1308,1
1309,1
1310,1
1311,1
1312,1
1313,0
1314,1
1315,1
1316,1
1317,0
1318,1
1319,1
1320,0
1321,1
1322,1
1323,1
1324,0
1325,0
1326,1
1327,1
1328,1
1329,1
1330,1
1331,1
1332,1
1333,0
1334,1
1335,1
1336,0
1337,1
1338,1
1339,1
1340,1
1341,0
1342,1
1343,1
1344,0
1345,1
1346,1
1347,0
1348,1
1349,1
1350,0
1351,1
1352,1
1353,1
1354,0
1355,1
1356,1
1357,0
1358,1
1359,1
1360,1
1361,0
1362,1
1363,1
1364,0
1365,0
1366,0
1367,1
1368,1
1369,1
1370,1
1371,1
1372,1
1373,1
1374,1
1375,1
1376,1
1377,1
1378,1
1379,1
1380,1
1381,1
1382,1
1383,1
1384,1
1385,1
1386,1
1387,1
1388,1
1389,1
1390,1
