"Sample ID","Sentence ID","Tree","Parsed","Valid","Sentence"
113,7,0,0,,"move all chairs and tables to the edge of the room"
113,8,0,0,,"make sure the chairs are rotated so that they face the room's center"
114,1,0,0,,"make sure it contains coffee"
114,2,0,0,,"if it contains coffee , put it in the microwave"
114,3,0,0,,"otherwise add coffee and water"
114,6,0,0,,"using a n ice cream scoop , add ice cream to the bowl twice"
114,7,0,0,,"slowly pour the contents of the mug into the bowl"
114,8,0,0,,"add two squirts of the syrup"
115,0,0,0,,"put all dirty dishes into the sink , cups , plates , forks , the pot and all"
115,2,0,0,,"put flavors in the cupboard"
116,2,0,0,,"put everything else into the fridge"
117,3,0,0,,"slowly add milk to the cup until is is 7/8 full"
118,4,0,0,,"put the pillow on the coach"
121,0,0,0,,"pour the pot's contents into the trash and place all glasses and mugs into the sink"
122,0,0,0,,"find the movie , open the case"
122,4,0,0,,"clear all non-food or drink items from the coffee table"
122,7,0,0,,"open the bag of chips and pour the contents into the bowl until it's full"
122,8,0,0,,"divide the pillows up evenly among the chairs"
124,1,0,0,,"if the television is on , turn it off"
124,2,0,0,,"pour the rest of the chips into the bowl , then throw away the bag"
125,1,0,0,,"remove cd from case and insert it into disk tray of xbox"
125,3,0,0,,"remove all non-food and drink items and put them on shelves"
125,7,0,0,,"move all chairs and tables so that they're against the walls"
126,0,0,0,,"put cds and xbox  on the cupboard next to the tv"
126,1,0,0,,"put pillows onto the coaches"
127,0,0,0,,"there's coffee in the mug on the table; take that , look in the freezer for some ice cream"
127,1,0,0,,"scoop some ice cream into the mug , then put vanilla syrup over it"
128,0,0,0,,"dump the contents of the mug down the sink"
128,2,0,0,,"put the pot on a burner on the stove on medium heat"
128,4,0,0,,"wait fifteen minutes"
128,5,0,0,,"slowly pour the contents of the pot into the mug"
129,0,0,0,,"take the pot that already has some water in it"
129,1,0,0,,"put it on one of the burners , and turn it on"
130,1,0,0,,"put xbox and its controller on the table in front of the coaches"
130,3,0,0,,"put drinks and food on the middle of the table in front of coaches"
130,4,0,0,,"put pillows onto the coaches , one for each"
131,1,0,0,,"bring all non-alcoholic drinks to the table"
131,3,0,0,,"open the chips and pour them into the bowl until it filled"
131,5,0,0,,"turn off the tv if needed"
131,6,0,0,,"bring all chairs around the table"
132,1,0,0,,"prepare a mug with coffee , then pour the coffee into the white bowl on the counter"
132,2,0,0,,"put two scoops of ice cream into this white bowl , then put vanilla and chocolate syrup over it"
134,2,0,0,,"move all available pillows onto the couches"
135,0,0,0,,"put books on the table in front of the coaches"
136,1,0,0,,"add water from the faucet until it overflows"
137,0,0,0,,"if any of the pots or dishes have food on or in them , dump them out in the garbage can , then put them in the sink"
137,1,0,0,,"the syrups can go into the fridge , and the instant ramen should go back into a cabinet"
138,1,0,0,,"put xbox and its controller on the low big table"
138,3,0,0,,"put drinks and food on the middle of the table in front of coaches"
138,4,0,0,,"put pillows onto the coaches , one for each"
138,5,0,0,,"arrange the coaches around the table"
139,0,0,0,,"fill the pot with water , put it on the stove , and turn on the stove"
139,1,0,0,,"when the water is boiling , put in the instant ramen"
140,1,0,0,,"using a spoon add two cups of ice cream carefully to the mug"
140,2,0,0,,"add one squirt of each chocolate and vanilla syrup to the mug"
142,0,0,0,,"put all used dishes into the sink"
142,1,0,0,,"put away water , ramen , and flavors in the cupboard"
143,0,0,0,,"pick up the beer bottle off the ground , throw it away"
143,2,0,0,,"move the two seats away from the desk"
144,3,0,0,,"move all furniture to the sides of the room"
146,1,0,0,,"add the cd to the disk tray of the xbox"
146,2,0,0,,"turn the volume on the tv up all the way"
146,3,0,0,,"move the tables and chair so that they are on the wall"
146,4,0,0,,"clear the tables and chairs and put the contents on the shelves"
147,1,0,0,,"go to the sink , fill the ramen cup with water up to the indicated line"
148,1,0,0,,"put xbox and its controller in the shelf under the tv"
148,3,0,0,,"put drinks and food on the middle of the table in front of coaches"
148,4,0,0,,"put pillows onto the coaches , one for each"
148,5,0,0,,"arrange coaches around the big table"
148,6,0,0,,"put books on the study desk"
149,1,0,0,,"change the channel so a movie is playing"
150,1,0,0,,"find a white bowl"
150,2,0,0,,"take ice cream out of the freezer"
150,3,0,0,,"put coffee into the white bowl , then put two scoops of ice cream over that"
150,4,0,0,,"finally , take the syrup on the counter and drizzle it over the ice cream"
151,0,0,0,,"turn on the television , change the channel until you find a movie"
151,1,0,0,,"take the bowl and pour the chips into it; throw away the bag afterwards"
151,3,0,0,,"put all available pillows on the couches"
152,2,0,0,,"move the couch so that it's in front of the xbox"
153,0,0,0,,"boil some water with the pot and pour water into a clean mug"
153,2,0,0,,"stir the mug with a clean spoon for half a minute"
153,3,0,0,,"add ice cream and chocolate syrup into the mug"
154,1,0,0,,"put xbox and its controller on the table in front of the coaches"
154,3,0,0,,"put drinks and food on the middle of the table in front of coaches"
154,4,0,0,,"arrange coaches around the big table"
154,5,0,0,,"put pillows onto the coaches , one for each"
155,1,0,0,,"heat the pot on the stove until the water boils for two minutes"
156,1,0,0,,"put xbox and its controller on the table in front of the coaches"
156,3,0,0,,"put drinks and food on the middle of the table in front of coaches"
156,4,0,0,,"put pillows onto the coaches , one for each"
157,0,0,0,,"fill the mug with water from the sink and put it into the microwave oven"
157,1,0,0,,"turn on the oven for 10minutes"
158,0,0,0,,"fill the pot with water up to tow thirds and boil it on the stove for 10 minutes"
159,1,0,0,,"fill the pot with water up to two thirds"
160,1,0,0,,"empty all cups , mugs , and the pot into the sink"
161,0,0,0,,"pick up all cans , bottles , and garbage and put it in the trash can"
161,1,0,0,,"dump the contents of the bowl into the trash and place it in the sink in the kitchen"
161,2,0,0,,"take the trash bag outside"
161,3,0,0,,"place the cd , xbox , and controller in the cabinet under the tv"
163,0,0,0,,"dump the bowl into the trash and take the bowl to the kitchen and put it in the sink"
163,2,0,0,,"take the garbage bag outside"
164,2,0,0,,"take the trash bag outside"
165,0,0,0,,"dump the bowl into the trash and place it in the sink in the kitchen"
165,2,0,0,,"take the trash bag outside"
166,1,0,0,,"place anything related to the xbox in the cabinet under the tv"
166,2,0,0,,"dump the bowl into the trash and take the bowl and place it in the sink in the kitchen"
166,4,0,0,,"take the trash bag outside"
167,1,0,0,,"dump the bowl in the trash and put it in the sink in the kitchen"
167,3,0,0,,"take the trash bag and put it outside"
167,5,0,0,,"take everything related to the xbox and put it in the cabinet under the tv"
168,2,0,0,,"take a pot out of the cabinet and fill it with water"
168,3,0,0,,"put it on the back burner and boil the water"
168,4,0,0,,"open the ramen and pour in enough water"
168,5,0,0,,"take a cup out of the cabinet and pour the ginger ale on the counter into it"
168,6,0,0,,"give the ramen and ginger ale to who wants it"
170,2,0,0,,"take anything related to the xbox and put it in the cabinet under the tv"
170,5,0,0,,"take the trash bag outside"
171,0,0,0,,"take the icecream out of the freezer and put several scoops in the cup with the coffee in it"
171,1,0,0,,"put chocolate and vanilla syrup on top"
172,0,0,0,,"take the pot , fill it halfway with water , put in on the right burner and turn it on"
172,2,0,0,,"take the egg out of the pot , place it in the bowl , and then take a cup from the counter and fill it with cold water from the sink"
173,0,0,0,,"boil some water in a clean pot"
173,1,0,0,,"open the ramen and put enough water in"
174,0,0,0,,"dump the bowl into the trash and take the bowl to the kitchen"
174,5,0,0,,"turn all chairs to face the tv"
175,0,0,0,,"fill a clean pot with water and boil it"
175,1,0,0,,"open the ramen and put enough water in"
176,0,0,0,,"take the boiled egg out of the fridge , place it on the plate"
176,1,0,0,,"fill the cup with energy drink until halfway full , and then serve both the egg and the cup"
176,2,0,0,,"also , bring the salt shaker"
177,1,0,0,,"put everything related to the xbox on the shelf"
177,2,0,0,,"dump the bowl into the trash and take the bowl to the kitchen"
177,3,0,0,,"take the trash bag outside"
179,0,0,0,,"take the ice cream out of the freezer and put several scoops into the cup with the coffee in it"
179,1,0,0,,"pour chocolate and vanilla syrup on top"
181,0,0,0,,"change the channel to channel 5"
182,0,0,0,,"dump the bowl into the trash and take the bowl and the plate to the kitchen"
182,3,0,0,,"take the trash bag outside"
183,1,0,0,,"bring me the boiled egg from the fridge on a plate"
184,0,0,0,,"take pot , fill it with water from the sink , and put in on the burner"
184,1,0,0,,"turn the burner on , and wait until the water boils"
188,2,0,0,,"put it on the already lit burner"
188,3,0,0,,"wait until it boils"
189,4,0,0,,"place in microwave and heat"
192,1,0,0,,"connect the xbox to the tv , and turn both on"
194,0,0,0,,"organize the chairs so that they face the tv"
194,3,0,0,,"turn to channel 3 on the tv"
195,1,0,0,,"fill up with water from the sink to the right amount"
195,2,0,0,,"put in microwave , and cook for specified time"
196,0,0,0,,"take the ramen and remove the top , and fill the cup with water"
198,1,0,0,,"bring boiled egg from the fridge"
198,2,0,0,,"put energy drink in class and egg on plate"
199,0,0,0,,"put cd into tv to watch movie"
200,1,0,0,,"take out food from the refrigerator , place it on a plate and then heat it in the microwave"
201,0,0,0,,"turn on tv to channel 6"
203,0,0,0,,"turn tv on to channel 5"
203,3,0,0,,"put all drinks on end table , and fill bowl with chips"
205,0,0,0,,"take pot , fill with water , put on burner , and turn burner on , wait until water boils"
206,1,0,0,,"place the bag of chips and the bottle on the low table"
207,0,0,0,,"turn on the television to channel three"
207,3,0,0,,"put beer under the table"
207,5,0,0,,"move each table to a corner of the room"
207,6,0,0,,"move all the sofas or chairs next to the wall"
209,0,0,0,,"take all dishes out of the sink and place them on the counter"
210,0,0,0,,"put everything on the table onto the shelves"
211,1,0,0,,"turn to channel 3"
212,0,0,0,,"take the mug out of the microwave and pour it on the plate"
212,1,0,0,,"take ice cream out of the freezer and scoop some onto the plate"
214,0,0,0,,"take the mug out of the microwave and pour it in the bigger plate"
214,1,0,0,,"take the ice cream out of the freezer and scoop some onto the same plate"
214,2,0,0,,"pick up the bottle of syrup and squeeze some onto the bigger plate"
215,2,0,0,,"turn on the stove until the water is 100 degrees celcius"
217,1,0,0,,"make sure all food is on the coffee table"
218,0,0,0,,"pick up the pot and put it under the faucet"
219,1,0,0,,"take ice cream out of the freezer and scoop some onto the same plate"
219,2,0,0,,"pick up the bottle of syrup and put some on the scooped ice cream"
220,0,0,0,,"put pot in the sink and toggle the tap until the pot is 80 percent full"
220,2,0,0,,"turn on the stove until water temperature is 100 degrees celcius"
221,0,0,0,,"pick up the instant ramen and take off the top"
221,3,0,0,,"turn off the microwave after a few minutes"
223,1,0,0,,"make sure the tv is off"
223,2,0,0,,"make sure there is a book on the table in front of the couch"
224,3,0,0,,"also , put the beer , the coke and the bowl on the shelf"
224,5,0,0,,"look for books and if you find any put them on the table"
225,1,0,0,,"wait until the water has a temperature of 100 degrees celsius"
226,0,0,0,,"put the pot in the sink and turn on the tap until the pot is ten percent full"
226,4,0,0,,"turn on the stove for two minutes then turn it off"
228,2,0,0,,"put the xbox on the table next to the lamp"
229,1,0,0,,"put the pot in the sink and turn on the tap until the pot is ten percent full"
230,0,0,0,,"turn on the tv and scroll down to the movie channel"
232,0,0,0,,"place the plate on the main table"
233,0,0,0,,"make coffee if there is none"
233,1,0,0,,"look for ice cream and if you find any , add it to the coffee mug"
234,0,0,0,,"put the table in one corner"
234,5,0,0,,"bring the large couch one meter away from the tv"
235,1,0,0,,"place the mug next to the plate on the kitchen table"
236,0,0,0,,"place the pot in the sink and turn on tap until the pot is 80 percent full then turn off the tap"
236,2,0,0,,"turn on the stove until the water temperature is 100 degrees celcius"
238,3,0,0,,"put the table in one corner of the room"
238,5,0,0,,"put all chairs next to the wall"
239,0,0,0,,"put all chairs next to the wall"
239,2,0,0,,"put the table in one corner of the room"
240,0,0,0,,"clear table by dumping contents of bowl in sink and throwing away beer and coke in trash"
240,2,0,0,,"take remote from shelf and turn off the tv , then replace remote on shelf"
241,0,0,0,,"fill the pot with water and put it on the back right burner which is on"
241,2,0,0,,"when the water is boiling , pour it into the ramen cup"
242,0,0,0,,"arrange couches in front of the tv , put the far cry game inside the xbox , turn on the tv and the xbox , and put out coke cans and open the chips bag"
243,0,0,0,,"take the dishes and place them on top of each other"
243,2,0,0,,"put the bottles away in the appropriate cabinets"
244,1,0,0,,"remove beer , bowl , and trash bag on floor and dispose"
244,2,0,0,,"clean bowl in kitchen , and place chips in bowl"
244,4,0,0,,"move chairs aside to the walls to make room"
245,1,0,0,,"put perishable items in the refrigerator"
246,1,0,0,,"place the cup in the microwave and heat until it is the appropriate temperature"
247,1,0,0,,"after there is water in the mug put the mug back in the microwave and set it to no more than 3 minutes"
248,0,0,0,,"place the game back in its case"
249,0,0,0,,"wash mug , long cups , spoon and bowl and place in cabinets"
250,2,0,0,,"take both items and serve them to whomever it is meant for"
251,0,0,0,,"take pot over to the sink , turn on the tap , and fill with water"
251,2,0,0,,"take pot over to stove , place on any burner , and turn on the fire for that burner"
251,4,0,0,,"once there is steam rising and bubbles , turn off fire"
252,1,0,0,,"then get the mug with coffee in it and also place it by the plate with the ice cream and syrup"
253,0,0,0,,"turn tv on with remote and find movie (lincoln)"
253,3,0,0,,"throw away beer and soda , and place book of records on shelf with brown book"
254,0,0,0,,"turn the tv on and change the channel to one with music"
255,0,0,0,,"make sure the tv is off first"
255,1,0,0,,"then get the books needed to study and put it on the table"
255,2,0,0,,"then take the chips bag and pour its contents inside the bowl next to it and bring the bowl to the table near the couches"
256,2,0,0,,"turn on the burner and let the water boil"
256,3,0,0,,"once it is boiling , open the lid of the ramen cup and pour boiling water in until it reaches the top of the container"
257,1,0,0,,"remove boiled egg as well and place on plate"
257,2,0,0,,"pour said drink in a long cup or mug"
257,3,0,0,,"bring cup , plate , and possibly salt to whomever is eating , with plate in one hand and drink in the other"
258,0,0,0,,"get the tall cup with water in it and put it in the microwave"
258,1,0,0,,"set the microwave for no more than 3 minutes"
258,2,0,0,,"then take the ramen on the counter and pour its contents in the cup that was in the microwave"
259,2,0,0,,"stack the books neatly on the shelf"
261,1,0,0,,"wash mug etc by soaping with sponge (robot waterproof?) , turning on the water , rinsing , turning off water"
261,4,0,0,,"put icecream in freezer (open door , place on shelf , close door)"
263,2,0,0,,"put books on one shelf"
264,0,0,0,,"go to the refrigerator and open it to get the boiled egg and the coke can"
265,0,0,0,,"gather ingredients (egg from fridge , ramen from counter) microwave water in cup , or boil water in pot (process described in previous scenario)"
265,1,0,0,,"pour boiling water in ramen cup after opening the cup and removing soup base"
265,2,0,0,,"pour soup base"
265,3,0,0,,"peel egg and add to ramen and throw shell in trash"
266,0,0,0,,"turn on tv and make sure the volume is up for music"
267,0,0,0,,"take the dishes and stack neatly"
267,1,0,0,,"put the bottles in the appropriate cabinet"
268,1,0,0,,"get spoon and plate , open ice cream , scoop and place on plate , close ice cream , replace in fridge"
269,0,0,0,,"turn off the tv , put all the pillows back on the top shelf , empty the contents of the bowl , throw out empty bottles and cans , and take out the trash"
270,0,0,0,,"put coffee in the tall glass"
270,1,0,0,,"take out the ice cream and using a spoon , scoop some into the cup"
270,2,0,0,,"take the chocolate syrup and drizzle some on top"
271,3,0,0,,"put book of records on shelf with other books"
272,0,0,0,,"take the pot , place it under the sink and fill it with water"
272,1,0,0,,"put the pot on the stove and turn on its respective burner"
272,2,0,0,,"keep it on until the water comes to a boil"
273,1,0,0,,"take far cry game cd and put in xbox by pressig eject to open drive"
273,2,0,0,,"throw out beer , coke , and sketchy stuff in bowl"
273,3,0,0,,"take pillows from shelf and distribute among couches"
274,0,0,0,,"set up the xbox and put in the desired movie to watch"
274,1,0,0,,"turn on the tv and xbox appropriately"
274,2,0,0,,"dump the bowl's contents and fill it with chips"
274,3,0,0,,"put the pillows on the couches up against the back cushion"
275,1,0,0,,"replace ice cream in freezer"
276,0,0,0,,"take book of records and place on table with brown book"
276,1,0,0,,"the tv is already turned off"
276,5,0,0,,"throw out open beer and coke"
276,6,0,0,,"chips are good"
277,0,0,0,,"take book of records and place on table with brown book"
277,1,0,0,,"the tv is already turned off"
277,5,0,0,,"throw out open beer and coke"
277,6,0,0,,"chips are good"
278,0,0,0,,"turn on tv with remote and turn to lincoln"
278,1,0,0,,"pour chips into the bowl next to it and put bowl on the table"
278,3,0,0,,"go to shelf and pick up pillows and distribute on couches"
279,0,0,0,,"rearrange the couch seats around the coffee table"
279,2,0,0,,"put all the books together on the desk"
280,0,0,0,,"take boiled egg from fridge"
280,1,0,0,,"peel and throw out shell"
280,3,0,0,,"take plate along with the mug with coffee in it to hungry person"
281,0,0,0,,"keep all books together on the shelf"
281,1,0,0,,"make sure the tv is off"
282,0,0,0,,"take remote and turn channel to lincoln"
282,1,0,0,,"pick up chips and tilt bag to pour chips into the bowl next to it"
282,2,0,0,,"bring the bowl over to table"
282,6,0,0,,"take pillow over to couches and place on couch"
283,0,0,0,,"set up the xbox and tv and turn both on"
284,0,0,0,,"turn on the tv , put the video game in the xbox , arrange couches around the tv , put the chips inside the bowl"
286,0,0,0,,"take the coffee out of the microwave"
286,2,0,0,,"carry both and serve to whomever"
287,0,0,0,,"dump the coffee in the mug in the sink , put all perishable items in the refrigerator , put all the dishes , utensils , and pots in the sink"
288,2,0,0,,"wait a few minutes for it to cook"
289,0,0,0,,"take glass and put water in glass via sink"
289,3,0,0,,"once water is boiled/hot , remove from microwave"
290,0,0,0,,"make sure the tv is turned off , take the chips and pour its contents in the bowl , and arrange the needed books on the table"
291,0,0,0,,"empty the contents of the mug and put the dirty dishes and utensils inside the sink"
292,0,0,0,,"turn off right back burner"
292,2,0,0,,"replace ice cream in freezer"
293,0,0,0,,"put the game in the xbox , take the chips and pour its contents in the bowl , arrange the couches around the tv , turn on the tv , and place the xbox controller on the table"
296,0,0,0,,"take the game and put it in the xbox , turn on the tv and arrange the couches around the tv"
297,0,0,0,,"put the books on the table , turn off the tv and put food out on the table"
298,0,0,0,,"put the dishes in the sink , put all perishable foods in the refrigerator , and put the pots and utensils in the sink"
299,0,0,0,,"put the game in the xbox , turn on the tv , arrange the couches around the tv , take the chips and pour its content in the bowl , take the bowl and place it on the table by the couches"
301,3,0,0,,"wait for 3 minutes before serving it"
302,0,0,0,,"put cd in xbox and turn it on to play music"
306,4,0,0,,"wait until it is cool"
309,3,0,0,,"wait for water to boil"
310,2,0,0,,"pour some syrup on top of the ice cream from vanilla syrup bottle"
312,0,0,0,,"move away the xbox and farcrygamecd from the desk"
312,3,0,0,,"place the bag of chip and coke on the desk too"
313,0,0,0,,"move the mug close to the chocolate syrup"
313,1,0,0,,"take a spoon of ice cream from the freezer , and put it on top of the coffee"
314,1,0,0,,"take the plate next to the mug"
314,2,0,0,,"put a spoon next to them too"
315,1,0,0,,"toggle the tap to fill the pot"
316,0,0,0,,"empty mug , cup and glass in the sink , and then place them in cupboards"
317,0,0,0,,"take mug form microwave and pour its contents in the sink"
317,1,0,0,,"do the same to the cup and glass"
317,2,0,0,,"finally put everything in the cupboard"
319,0,0,0,,"take out the books for me and turn off the tv"
319,1,0,0,,"prepare some coffee for me with milk and sugar"
321,0,0,0,,"take the coffee and then mix with ice cream and syrup"
322,0,0,0,,"get out the ramen and then cook it"
324,0,0,0,,"turn on the music to classical and prepare food like snacks fruits"
324,1,0,0,,"clean the living room to get empty space"
332,2,0,0,,"put the ramen back into the ramen container"
332,4,0,0,,"put everything left on the counters onto a single counter"
333,0,0,0,,"put all books required for our study night on the table"
333,2,0,0,,"put enough food for us on the table"
334,0,0,0,,"add a scoop of icecream to the mug filled with coffee"
334,1,0,0,,"take the same mug and add three squeezes of syrup to it"
335,1,0,0,,"read the instructions on the ramen container to find out the necessary amount of water and microwaving time"
336,1,0,0,,"put the mathbook next to the other books in the room"
337,1,0,0,,"make sure both are turned on"
337,4,0,0,,"make sure the tv volume at 50%"
337,5,0,0,,"put the bowl filled with chips and bag of chips on the table"
338,2,0,0,,"find the far cry game xbox game and put it into the xbox"
338,3,0,0,,"put the bowl filled with chips on the table"
339,1,0,0,,"put the ramen on the counter into the original ramen container"
339,2,0,0,,"put everything left on the kitchen counters onto one single counter"
340,1,0,0,,"put the frozen foods into the freezer"
340,3,0,0,,"place everything else onto one single counter"
342,0,0,0,,"fill the ramen container with the required amount of ramen and place the container into the microwave for the required amount of time"
344,0,0,0,,"put the xbox and controller inside the cupboard under the tv"
344,1,0,0,,"place all edibles on the table"
344,2,0,0,,"put all cds and books on the shelves"
344,3,0,0,,"put the pillows on the shelves as well"
344,4,0,0,,"put the trash bag in the trash pin"
