"Sample ID","Sentence ID","Tree","Parsed","Valid","Sentence"
199,2,0,1,1,"take pillows and put them on the couch"
201,3,0,1,1,"put chips in bowl and serve"
208,1,0,1,1,"bring me plate with egg on it"
208,2,0,1,1,"bring me a coke"
216,1,0,1,1,"take the bag of chips and the bowl and place them on the coffee table"
219,0,0,1,1,"take the mug and pour its contents on a plate"
220,1,0,1,1,"then put the pot on the stove and turn on the stove"
220,5,0,1,1,"then turn off the microwave and remove the mug"
226,1,0,1,1,"then turn of the tap"
227,1,0,1,1,"then , add chocolate syrup to the mug"
229,2,0,1,1,"then , put the pot on the stove and turn on the stove for two minutes"
233,2,0,1,1,"then add syrup to the mug"
240,1,0,1,1,"take books from shelf and put them on the table"
245,0,0,1,1,"put all the bowls , cups , pots , and utensils in the sink"
248,1,0,1,1,"pick up the books and put them all on the desk"
248,2,0,1,1,"put the cans , bottles , and chip bag in the trash bin"
260,0,0,1,1,"get the pillows and move them onto the couches"
260,1,0,1,1,"then turn on the tv and put a movie inside the xbox"
261,5,0,1,1,"put syrup , ramen , and salt in pantry"
262,0,0,1,1,"bring xbox and controller closer to the tv and set up"
264,1,0,1,1,"then go to the counter and get the plate and put the egg on the plate"
271,2,0,1,1,"fluff pillows on couch and stand them up"
288,1,0,1,1,"when boiling , place in the cup with instant ramen"
295,1,0,1,1,"then put it in the microwave and heat it up"
311,0,0,1,1,"grab the beer , coke and bowl and place them on the coffee table"
311,1,0,1,1,"grab pillows and put them on the couch"
373,3,0,1,1,"then grasp syrup and squeeze the bottle"
386,2,0,1,1,"put plate on plate and put them near the mug"
389,1,0,1,1,"get the food on the table for me"
392,1,0,1,1,"prepare the food and take them to me"
397,2,0,1,1,"prepare food for me"
398,2,0,1,1,"get pillows for me"
399,1,0,1,1,"get some drink for me"
406,1,0,1,1,"then place it on the stove"
412,2,0,1,1,"game cd is on the shelf"
424,1,0,1,1,"then put syrup into the fridge"
434,0,0,1,1,"pour me some orange juice"
441,0,0,1,1,"care me"
444,0,0,1,1,"give me a cup of tea"
446,0,0,1,1,"on"
448,1,0,1,1,"give me some food"
457,9,0,1,1,"and pour chips onto plate"
476,7,0,1,1,"serve"
481,2,0,1,1,"find beer and soda and place them on desk"
489,2,0,1,1,"take food from kitchen counter to game room table"
498,1,0,1,1,"put them away"
511,0,0,1,1,"cook me hot ramen"
521,1,0,1,1,"then , wash the dishes"
539,0,0,1,1,"put all of the dishes into the sink and wash them"
539,1,0,1,1,"then , stack the dishes near the sink to dry"
547,1,0,1,1,"take the pillows from your bed and move them to the couch"
557,0,0,1,1,"pick up plates and cups and put them in the sink"
559,0,0,1,1,"move pillows from the shelf and put them on the couch"
561,2,0,1,1,"take the bag of chips and move them to the couch"
578,1,0,1,1,"gather and arrange ramen , vanilla syrup , and chocolate syrup on the counter"
580,8,0,1,1,"serve the ramen , spoon , and mug"
612,1,0,1,1,"then , take the syrup and squeeze over the cereal"
619,1,0,1,1,"put pop corn in the microwave and serve"
622,1,0,1,1,"serve hot"
648,1,0,1,1,"bring me the book"
648,3,0,1,1,"bring me the chips and bowl"
